"pubmedID","pvalue","xmin_est","xmax","ntail","len_degree","unique_degree","gof","alpha","n_inter"
"16159877","0","1","111","169","169","4","0.0662539970068554","2.84669159716785",202
"28973533","0.59","3","7","4","9","5","0.135947273254257","3.31417738768476",12
"17543862","0.84","3","9","5","10","4","0.116456283597407","3.05759654460092",14
"18073335","0.23","4","7","6","10","6","0.190896660629523","3.63810213941221",19
"11382755","0.2","3","6","5","6","4","0.251580083168006","2.83121538737533",12
"19995937","0.06","1","6","12","12","5","0.195351362557139","1.82673406113258",17
"12198550","0.72","2","7","5","8","4","0.133685435366043","2.5714183183002",10
"16514417","0.6","4","6","6","12","5","0.129033218153201","5.04504198939261",18
"22607974","0.49","1","9","10","10","4","0.109366614031548","2.00416299444501",12
"26670046","0.11","2","8","10","12","7","0.183599966669955","2.06843945713483",24
"12956947","0.25","7","12","7","16","10","0.1555733738587","4.4417842493259",47
"20064461","0.7","2","10","8","11","5","0.102948797782885","2.5993643865595",16
"14665628","0.12","3","5","9","10","4","0.19108785299752","3.27387059509267",19
"16415179","0.14","3","6","7","9","4","0.214495637917616","3.1192880882868",17
"20080579","0","4","14","17","19","6","0.256516374192145","3.41566577219263",55
"24781523","0.42","1","6","10","10","4","0.116637419122033","2.02545346884454",11
"11839770","0.06","1","4","7","7","3","0.365447686171524","1.7292522908463",10
"26593974","0.03","1","20","30","30","4","0.0975012222445633","2.28131452428292",37
"27281218","0.14","1","10","12","12","4","0.164070113768854","1.92441296648486",16
"24622840","0.56","3","5","5","7","5","0.194495592840416","3.77253792179662",11
"26347139","0.32","2","9","11","14","5","0.123977021366917","2.68343814522316",21
"20516061","0.43","1","27","30","30","7","0.0684584369765621","2.0265862413671",44
"18457437","0.33","1","26","25","25","4","0.0561513520200414","2.69489177332265",27
"16723661","0.88","6","9","9","12","7","0.0517809011378408","6.47389946689681",35
"28515276","0","1","1166","1314","1314","6","0.132504351850607","2.22852286926781",2172
"17568778","0.68","3","5","5","8","5","0.154033727299445","3.44616469410446",12
"17235358","0.09","2","7","8","12","5","0.176044752413545","2.27630118334767",18
"16288713","0.59","2","6","5","7","4","0.154917425402038","2.73069687572982",9
"17043677","0.01","2","94","79","154","14","0.0896694497409696","2.44643316823331",270
"90000000","0.02","1","75","136","136","11","0.0451027133632899","2.44948087949046",166
"24056303","0.78","4","8","7","9","5","0.0953137367374965","4.01285268392568",21
"8397207","0.58","4","6","5","7","5","0.186499749357851","4.59495298561463",14
"25266290","0.64","2","7","5","8","4","0.135852041771685","2.63640849279609",10
"11741539","0.74","3","6","5","7","6","0.122830804332621","3.23422455388966",12
"26655834","0.01","1","7","11","11","3","0.442721164774117","1.5477490990931",25
"24882805","0","4","25","20","26","6","0.194571902942539","3.30313255204198",65
"17683050","0.25","1","13","17","17","4","0.102688592743895","2.06304577771839",21
"9201987","0.5","9","11","5","10","7","0.17087438010677","8.67240845916291",37
"16115810","0.09","1","6","8","8","4","0.256294296606598","1.79736434067279",12
"17174262","0.15","2","7","6","9","4","0.204968184051433","2.62863049853602",12
"20231385","0.37","1","11","12","12","4","0.109879948681539","2.00565165542025",15
"15502821","0.48","2","9","7","8","6","0.149678752957289","2.19677654757259",16
"21199919","0.06","1","8","9","9","3","0.294381278197482","1.76587184595938",14
"24421388","0.22","1","7","8","8","4","0.177344345795183","1.85110116566291",11
"9707402","0.4","2","10","7","9","4","0.165089359984801","2.64311423125102",14
"27029275","0.38","2","14","12","15","6","0.112341100186519","2.52825873412166",26
"17785442","0.08","1","9","8","8","3","0.300366318025759","1.7809076882133",12
"19716330","0.61","2","7","10","12","6","0.0929406701841915","2.77526323617106",17
"25519132","0.6","1","20","23","23","4","0.0492787976263155","2.2624756825855",27
"26711270","0.13","2","5","7","10","4","0.197594438086281","2.35500131513638",14
"9685505","0.5","2","5","7","8","4","0.147136827080777","2.86680099716411",11
"24439376","0.45","1","15","16","16","6","0.094632675087571","1.88689733779752",24
"12591939","0.15","2","6","6","9","5","0.199816397005632","2.47596718329518",12
"17721549","0.99","15","17","7","17","9","0.0358728993965218","12.9820669379989",110
"20920251","0.22","5","8","8","9","5","0.192607055399581","3.95031902611196",27
"11285285","0.21","1","6","7","7","4","0.213051735868081","1.72593618752479",11
"17139249","0.15","2","9","8","12","4","0.159839547129028","2.4181844295656",18
"24841198","0.77","3","5","4","9","5","0.114172407697093","3.92889386499455",11
"23043107","0.3","3","6","7","11","4","0.151187912737666","3.60143622853747",18
"25126726","0.87","1","10","13","13","5","0.0492937369972362","2.20659024916752",14
"17925232","0.11","4","15","6","14","4","0.202849280733213","3.23331354795392",23
"25825154","0.12","1","32","38","38","5","0.0594228393978218","2.55198695442495",44
"17932509","0","2","156","95","194","4","0.146804330661642","4.80263076474061",286
"19955415","0.37","2","7","7","8","4","0.182777003344158","2.80703778780975",12
"16364915","0.65","7","11","4","10","8","0.145903895946085","5.75124477208757",26
"16712842","0.1","1","12","16","16","4","0.160450050672612","1.97160577847344",21
"16798736","0.3","2","5","6","7","4","0.239143758861361","2.65217599091292",10
"25940091","0.07","1","107","110","110","4","0.0345710474877418","3.55961684279911",113
"21411634","0.56","2","6","7","9","6","0.132041002333313","2.49130034202872",13
"19628699","0.37","2","7","7","8","4","0.182777003344158","2.80703778780975",12
"21255825","0.01","1","12","13","13","3","0.414110514893636","1.57692840791042",31
"27194810","0.48","1","7","15","15","4","0.0913347637498768","2.11046460291415",16
"14532007","0.05","2","7","8","8","4","0.271820680335109","2.27295205119349",15
"26166704","0.43","6","11","7","13","8","0.163255072660251","3.9117769011904",35
"20930030","0.04","1","9","10","10","3","0.292127182075883","1.81912918960625",14
"27022092","0.75","3","9","5","12","6","0.0963531987220085","2.87738743373603",16
"21981924","0.3","1","7","9","9","5","0.15344739256599","1.85990657156001",12
"22980980","0.25","4","10","10","11","7","0.159320765971369","2.83521857509443",33
"24337580","0.89","3","7","5","8","6","0.105080531304056","3.08295416517219",13
"25567906","0.4","4","10","6","12","7","0.154860307770296","2.95993325400019",24
"19256485","0.65","1","10","13","13","4","0.0814175227595252","2.03509064274146",16
"19656241","0.74","2","8","6","10","4","0.0977128675734417","2.70559255810769",12
"19114550","0.29","1","23","24","24","6","0.0858181450750404","2.02937478330036",35
"22956769","0.29","3","6","7","11","4","0.19784313590297","3.55961732479244",16
"17452450","0.16","2","10","11","12","4","0.196085501141826","3.01954757746413",19
"12511597","0.85","2","9","7","10","6","0.100886492779841","2.36637445968966",15
"27120157","0.43","1","14","18","18","4","0.0606363568521693","2.63463968952154",17
"25043029","0.13","2","14","14","19","5","0.145631927769586","2.73686605850667",30
"11929878","0.2","1","5","8","8","4","0.181909405721174","1.86253265144487",10
"20595234","0.65","2","5","5","7","5","0.139428200106511","2.59766227421668",9
"22496338","0.14","2","7","14","14","5","0.153375954407192","2.29629143555195",27
"26167880","0","1","241","341","341","4","0.0268928650079113","3.53050940282741",374
"16782892","0.46","2","5","6","9","4","0.148723655513935","3.08930934905226",10
"17636026","0.5","6","10","5","12","6","0.127851226447636","5.85601182996029",29
"14505576","0.23","2","5","6","8","4","0.235992432636473","2.74018392375448",10
"12234937","0.07","1","33","34","34","4","0.0722156321420542","2.45073140597419",40
"11406595","0.39","2","6","7","8","4","0.166470726473246","2.68813338842045",12
"19596236","0.85","3","6","4","7","5","0.110954362205421","3.55795440886737",10
