"pvalue","num_inter","n_proteins","xmin","alpha","ntail","pubmedIDs"
"0","55595","7897","32","2.7497405888943","921","10545207,10882111,11940657,12234937,12242293,12615911,14523017,14657022,15102850,15190072,15960975,16263121,16374509,16469706,16484223,16923123,17043677,17079684,17101133,17141982,17274640,17314511,17353931,17588522,17785442,17932509,18330356,18723680,18729074,18765789,19168127,19193609,19343720,19470757,19597476,19766566,20399188,20531386,20562864,20603015,20921139,21081503,21199919,21555454,21653829,22100920,22119785,22195966,22453275,22453919,22466964,22751105,22863883,22939624,23022380,23623729,23752268,23954414,24344204,24510904,24584437,24711643,24947832,25027693,25332235,25582440,25670202,25910212,25944111,26344197,26382858,26389662,26527279,26638075,27153538,27193682,27637333,27880917,27986371,28190768,28883622,29100370,29104064,29251827,29721183,29911972,30108113,30194290,30833792,31694235,32761762,34316702,34799561,9115257,9169421,9417867,9472029,9751720,9852078,unassigned1312"
"0.39","39338","7465","19","2.51640633340909","957","10329441,10545207,11359773,11546873,11585930,11745344,11893732,12192000,12376572,12522145,12665583,12668731,14580349,14968112,15175163,15231747,15998806,16115810,16253997,16273093,16469706,16484223,16679322,16923123,16990800,17000644,17235358,17255935,17426036,17620599,17932509,18723680,18850631,19167051,19172752,19214193,19380743,19470757,19549727,19596686,19688755,20080579,20085707,20504901,20808282,20921139,20936779,21078624,21199919,21555454,21653829,21965653,22094255,22337587,22365833,22446626,22453275,22751105,22863883,23160376,23292512,23349634,23443559,23455924,23602568,23602572,23752268,23770852,24366813,24412244,24457600,24654937,24711643,25260751,25402006,25665578,25756610,25963833,26167880,26638075,26686862,26748699,26972000,27086506,27505670,27563068,27637333,27880917,27986371,28190768,28628118,29053956,29100370,29513927,31391242,32203420,32960270,8652557,9325248,9624153"
"0.15","61325","9426","56","3.27027900871899","392","10608806,11359773,11509230,11546873,11585930,11839770,12522145,12609980,15047060,15174051,15207703,15989967,15998806,16325183,16541103,16582099,16679322,16713569,16730941,16949367,17255935,18157088,18599441,18723680,19447967,19596235,19596686,19615732,19692572,19953087,20085707,20098423,20467437,20508642,20531386,20562864,20603015,20603019,20711169,20811636,21044950,21123453,21382349,21525244,21757351,21988832,22100920,22195966,22453919,22623428,22863883,22939629,23022380,23084401,23201271,23602572,23658844,23770852,23986595,24315095,24337577,24584437,24835590,24981860,25756610,25940091,25963833,26297806,26389662,26508657,26527279,26655834,26687479,26748699,27153538,27880917,28215707,28805820,28977470,29021621,29251827,29507755,29513927,29636472,29845934,30108113,30824926,30833792,31694235,32707033,7739537,8641358,8657117,8895581,9115257,9242638,9325248,9624153,9751720,unassigned1312"
"0.02","107262","12754","39","2.87202666528691","1115","10085298,10329441,10852826,10882111,11564863,11745344,11893732,12242293,12376572,12453419,14532007,14636569,15174051,15231748,15383276,15488952,15616580,16230350,16253997,16510448,16541103,16582099,16622419,16893902,17141982,17178841,17274640,17289999,17361185,17426036,17461779,17620599,18599441,18654987,18765789,19168127,19343720,19447967,19692572,20195357,20531386,20603015,20618440,20711169,20930030,21145461,21182203,21255825,21674799,21757351,21965653,22446626,22466964,22939624,23160376,23572552,24189400,24344204,24366813,24396066,24711643,24882805,24947832,25324306,25402006,25517094,25609649,25670202,26167880,26186194,26638075,26816005,26972000,27107012,27152988,27291054,27472814,27505670,27637333,28215707,28514442,28611094,28628118,28805820,29251827,29636472,29845934,29985131,30108113,30194290,31548606,31617661,31980649,32203420,32707033,33436498,8652557,8654373,8657117,9751720"
"0.01","37867","7905","27","2.72232369175706","575","10747088,11163245,11279102,11745344,12411495,12577067,12614612,12676926,14580349,14636569,14968112,15102850,15231747,15561718,15960975,17000644,17043677,17178841,17235358,17474147,17785442,18330356,18729074,19193609,19343720,19447967,19690564,19692572,19738201,19920073,20080579,20085707,20195357,20308539,20603015,20603019,20614026,20618440,20808282,20811636,20972456,21078624,21163940,21182203,21252943,21674799,21888893,21988832,22195966,22466964,22558309,22863883,22990118,23160376,23201271,23455924,23572552,23658844,24189400,24344204,24412244,24457600,24550280,24584437,24711643,25027693,25324306,25402006,25515538,25684205,25900982,25940091,25959826,26527279,26906416,27086506,27229929,27626385,27637333,27693506,28515276,28611094,28628118,28977470,29100370,29511261,29513927,29643511,29911972,29985131,31391242,34799561,8641358,8657117,8895581,9452425,9660939,9751720,unassigned1312,unassigned5"
"0","110391","12745","50","3.19708535885656","872","10329441,10747088,11564863,11585930,11839770,12242293,12609980,12614612,12665583,12668731,12724401,14523017,14697242,14968112,15161933,15231748,15488952,15983046,16230350,16484223,16510448,16964240,16990800,17148452,17174955,17289999,17461779,17588522,18654987,18805092,18850631,19167051,19172752,19214193,19343720,19377461,19622774,19953087,20186120,20368287,20467437,20562864,20603015,20808282,21081503,21163940,21199919,21382349,21653829,22365833,22402981,22990118,23414517,23602568,23954414,24255178,24315095,24344204,24457600,24463511,24584437,24811749,24981860,25123934,25281560,25670202,25702638,25752541,25900982,25944111,26344197,26593974,26687479,27086506,27229929,27563068,27565346,27626385,27705803,28514442,28515276,28533407,28805820,28883622,28977470,29507755,29643511,29721183,29845934,30108113,30833792,31694235,32707033,32761762,33436498,35016035,9159119,9169421,9325248,unassigned1312"
"0","47306","9428","27","2.54189237281352","781","10220385,10329441,10545207,10852826,11839770,11893732,12032305,12376551,12614612,15174051,15231747,15310755,15383276,15998806,16115810,16230350,16374509,16510448,16620772,16949367,17141982,17474147,17620599,18000879,18330356,18654987,18765789,18805092,18850631,19172752,19377461,19597476,19622774,19690564,19692572,20308539,20399188,20508642,20603019,20808282,20972456,21044950,21081503,21123453,21177249,21199919,21252943,21314817,21525244,21965653,22441691,22446626,22623428,22658674,22939629,23160376,23275563,23292512,23602568,23602572,24315095,24412244,24463511,25036637,25281560,25402006,25502805,25515538,25665578,25684205,25752541,25900982,25910212,25959826,25963833,26655834,26686862,26748699,26972000,27086506,27153538,27432908,27626385,27986371,28533407,28611094,28805820,29021621,29128334,29511261,29867216,29911972,30021884,35016035,8654373,8657117,8895581,9472029,9624153,unassigned1312"
"0.56","19938","6155","9","2.26917312453848","834","10085298,10092678,10329441,10790433,10852826,11546873,11585930,12032305,12192000,12376551,12411495,12577067,12665583,12668731,12724401,14532007,14657022,15084259,15190072,15231748,15576338,15989967,15998806,16230350,16469706,16510448,16964240,17148452,17174955,17178841,17255935,17461779,17588522,17719543,17785442,18654987,18805092,19168127,19214193,19369418,19380743,19688755,20368287,20562864,20711169,20930030,21113135,21123453,21145461,21182203,21255825,21382349,21642987,21674799,22094255,22446626,22453275,22889411,23201271,23275563,23464991,23602572,23658844,23752268,24189400,24344204,24510904,24550280,24728074,24835590,25910212,25940091,25963833,26355680,26686862,26687479,26816005,27152988,27153538,27229929,27432908,27472814,27565346,27609421,27626385,27705803,28190768,29053956,29251827,29426014,29467281,29656893,8641358,8654373,8895581,90000000,9115257,9169421,9452425,9472029"
"0.54","62087","10218","60","2.70603004534127","359","10092678,10545207,10862698,11359773,11546873,11839770,11940657,12032298,12609980,14580349,14638676,14697242,15047060,15084259,15175163,15231748,15324660,15983046,15989967,16469706,16510448,16541103,16620772,16923123,16949367,17353931,17719543,18723680,18850631,19167051,19293945,19369418,19688755,19692572,19738201,19766566,20016603,20098423,20186120,20431927,20467437,20504901,20614026,21081503,21113135,21177249,21252943,21642987,22100920,22195966,22402981,22466964,22558309,23022380,23084401,23160376,23292512,23463506,23572552,23975195,24189400,24315095,24344204,24412244,24711643,24835590,25027693,25036637,25324306,25609649,25910212,26167880,26355680,26748699,27609421,27684187,27693506,27705803,27880917,27986371,28883622,28977666,29053956,29128334,29513927,29997244,30021884,31413325,31980649,32707033,32960270,34316702,34799561,7739537,8652557,9452425,9624153,9751720,9852078,unassigned1312"
"0.15","57675","9435","32","2.65654606436336","810","10329441,10373544,10545207,10862698,10882111,11279102,11564863,11940657,12242293,12376551,12522145,12615911,15102850,15190072,15310755,15488952,15561718,16620772,16713569,17079684,17148452,17174955,17215244,17426036,17785442,18255255,19369418,19377461,19447967,19596686,19738201,19953087,20186120,20332121,20399188,20504901,20930030,20936779,21044950,21113135,21145461,21182203,21314817,21525244,21642987,21888893,22446626,22466964,22751105,22863883,23091066,23160376,23292512,23443559,23455924,23463506,23464991,23602568,23770852,23954414,23975195,23986595,24189400,24255178,24396066,24550280,24658140,24711643,24728074,24981860,25027693,25123934,25281560,25582440,25959826,26167880,26382858,26389662,26472760,26508657,26593974,26748699,27107012,27152988,27193682,27637333,28515276,29021621,29467281,29507755,29997244,31694235,31980649,32707033,33436498,8652557,8895581,9242638,unassigned1312,unassigned3273"
"0.34","103379","12560","83","3.34948534191625","307","10085298,10790433,10852826,11745344,11893732,12192000,12376572,12453419,12614612,12615911,12668731,14580349,14657022,15161933,15174051,15175163,15207703,15231747,15231748,15576338,15983046,16230350,16263121,16541103,16582099,16620772,16622419,16730941,16893902,17148452,17178841,17274640,17314511,17540176,17620599,17932509,18029035,18599441,19172752,19596235,20016603,20368287,20434986,20504901,20531386,20603015,21177249,21182203,21255825,22119785,22365833,22441691,22453919,22863883,23084401,23201271,23236378,23292512,23414517,23455922,23572552,23954414,24344204,24584437,24654937,24658140,25027693,25604459,25665578,25702638,25900982,25940091,25944111,26344197,26687479,26816005,27086506,27291054,27545878,27637333,27684187,27986371,28190768,28514442,28883622,29021621,29104064,29513927,29636472,29656893,29774127,29867216,30108113,31413325,32203420,32960270,9115257,9169421,9242638,9660939"
"0","32387","6789","10","2.1763225762286","1402","10790433,10852826,11163245,11839770,12032305,12376551,12614612,12615911,12676926,14636569,14697242,14968112,15102850,15190072,15207703,15561718,15989967,16273093,16307923,16374509,16730941,16893902,16949367,16964240,16990800,17000644,17101133,17289999,17461779,17540176,17588522,17620599,17785442,18255255,18330356,18599441,18850631,19596686,19622774,19688755,19738201,19920073,20399188,20508642,20531386,20562864,20614026,20808282,21199919,21252943,21555454,22119785,22402981,22407294,22623428,23160376,23349634,23954414,24255178,24337577,24366813,24396066,24658140,24711643,24728074,24811749,25011449,25324306,25502805,25604459,25670202,25910212,25959826,26167880,26297806,26472760,26638075,26816005,27565346,27626385,28190768,28628118,28883622,29104064,29507755,29513927,29845934,29985131,31413325,31548606,31980649,7739537,8641358,8657117,9242638,9624153,9660939,9751720,9852078,unassigned1312"
"0.1","50870","9501","22","2.32539566606493","949","10069390,10085298,10790433,10882111,12234937,12242293,12376572,12614612,12615911,12668731,14580349,14636569,15084259,15231747,15561718,15960975,15983046,16273093,16307923,16469706,16510448,16730941,16923123,16964240,16990800,17148452,17353931,18330356,18599441,18632619,18729074,19193609,19214193,19293945,19343720,19377461,19380743,20085707,20508642,20618440,20959446,21044950,21078624,21199919,21525244,21575865,22094255,22119785,22365833,22466964,22658674,22751105,23201271,23623729,23658844,24658140,24711643,24811749,24835590,24882805,24947832,25011449,25123934,25324306,25944111,25959826,26167880,26527279,26748699,26841866,26972000,27472814,27609421,27637333,27705803,28533407,28977470,29053956,29100370,29426014,29568061,29643511,29721183,29774127,29867216,30833792,31391242,31413325,31548606,31694235,31980649,32203420,32707033,7739537,8641358,8654373,8895581,9751720,9852078,unassigned3273"
"0.12","91991","13204","32","3.01717089472705","1248","10220385,10329441,10373544,10882111,11163245,11546873,11564863,11585930,11745344,12234937,12376551,12577067,12609980,12614612,12676926,14636569,15047060,15161933,15190072,15310755,16230350,16263121,16374509,16469706,16510448,16679322,16923123,16949367,17101133,17141982,17215244,17274640,17361185,17588522,18029035,19343720,19596686,19688755,20016603,20098423,20133760,20195357,20399188,20467437,20921139,20936779,21078624,21145461,21199919,21255825,21525244,21757351,22446626,22453919,22558309,22863883,23091066,23160376,23414517,23658844,23954414,23975195,24337577,24344204,24457600,24550280,25123934,25281560,25502805,25517094,25609649,25963833,26297806,26382858,26472760,26527279,26748699,26906416,27505670,27545878,27563068,28190768,28215707,28420882,28514442,28611094,29100370,29636472,29867216,30021884,30824926,31413325,32203420,32960270,33436498,34799561,90000000,9115257,9452425,9472029"
"0","91749","12980","28","2.91211894089402","1578","10069390,10092678,10220385,10545207,10852826,10862698,11279102,11585930,11893732,12032298,12376572,12411495,15047060,15084259,15096576,15231747,15616580,15983046,16115810,16230350,16273093,16325183,16374509,16484223,16713569,16893902,16964240,17043677,17101133,17178841,17289999,17314511,17474147,17785442,17932509,18029035,18330356,18599441,18765789,18850631,19193609,19470757,19690564,20016603,20085707,20195357,20308539,20603015,20618440,21081503,21163940,21653829,21674799,21888893,22094255,22365833,22658674,22889411,22990118,23160376,23201271,23236378,23572552,23658844,23954414,24255178,24396066,24412244,24711643,24947832,24981860,25123934,25260751,25332235,25517094,25944111,26655834,26686862,26687479,26841866,27193682,27229929,27637333,27693506,27705803,28514442,28883622,28977470,29426014,29467281,29656893,29774127,31694235,32203420,32707033,35016035,8654373,9242638,9751720,9852078"
"0.01","57670","9649","17","2.35734142982668","1496","10069390,10092678,10373544,10827173,10862698,10882111,11359773,11546873,11564863,11585930,11745344,11839770,12032298,12376572,12668731,12724401,14638676,15102850,15161933,15207703,15998806,16253997,16307923,16582099,16893902,17255935,17289999,17314511,17461779,17588522,18599441,19168127,19193609,19377461,19596235,19688755,19690564,20080579,20431927,20508642,20930030,21044950,21113135,21145461,21163940,21575865,21642987,21653829,22119785,22402981,22407294,22623428,22658674,22863883,22889411,22990118,23160376,23236378,23349634,23443559,23572552,23752268,24337577,24412244,24584437,24654937,24947832,24976009,24981860,25011449,25027693,25402006,25609649,25665578,25684205,25940091,26167880,26748699,26816005,27565346,28190768,28215707,28805820,28977666,29128334,29511261,29513927,29568061,29636472,29911972,29997244,30194290,32814053,8654373,9115257,9159119,9169421,9242638,9751720,unassigned3273"
"0.08","44412","8294","22","2.32645905714569","814","10085298,10092678,10220385,10329441,10373544,10862698,11279102,11940657,12234937,12453419,12614612,12615911,12668731,14968112,15231747,15310755,15576338,16263121,16730941,16990800,17101133,17141982,17235358,17255935,17314511,17353931,17426036,17461779,17474147,18029035,19172752,19377461,19470757,19596686,19615732,19688755,19920073,19953087,20080579,20186120,20368287,20399188,20431927,20562864,20930030,20959446,21078624,21525244,22094255,22407294,22658674,22751105,22990118,23444366,23455922,23455924,23463506,23602572,23770852,24189400,24337577,24584437,24654937,24658140,24835590,24947832,24976009,25123934,25281560,25332235,25502805,25582440,25604459,25609649,25670202,25684205,25963833,26389662,26638075,26686862,27107012,27173435,27193682,27505670,27545878,28420882,28611094,28883622,28977666,29100370,29513927,29656893,29721183,30108113,31617661,33436498,35016035,8654373,90000000,9325248"
"0.22","27383","7029","12","2.20774936108113","851","10085298,10882111,11163245,11585930,12453419,12676926,14523017,14532007,14580349,14638676,15174051,15207703,15231747,16253997,16263121,16307923,16541103,16622419,16990800,17141982,17148452,17235358,17274640,17289999,17403899,17461779,17540176,17588522,17620599,17719543,17932509,18000879,18599441,18729074,18805092,18850631,19168127,19172752,19343720,19622774,19692572,20016603,20085707,20186120,20195357,20399188,20467437,20508642,20562864,20603015,20614026,20711169,20921139,20959446,21081503,21525244,21555454,22094255,22100920,22441691,22446626,22453919,23463506,23572552,23602568,24255178,24396066,24550280,24654937,24711643,24728074,24835590,25260751,25332235,25582440,25604459,25609649,25756610,25963833,26508657,26514267,26527279,26655834,27684187,28533407,29053956,29100370,29128334,29467281,29511261,29636472,29867216,31391242,31694235,32960270,8895581,9159119,9325248,9660939,unassigned3273"
"0","50364","10123","14","2.1613853090886","1448","10069390,10852826,10882111,11163245,11546873,11585930,11893732,11940657,12234937,12453419,12615911,12665583,12676926,14523017,14743216,15047060,15174051,15383276,16253997,17000644,17255935,17314511,17588522,17932509,18654987,18805092,19167051,19214193,19380743,19953087,19995937,20080579,20098423,20508642,20562864,20603015,20936779,20959446,21382349,21575865,21674799,22407294,22453275,22658674,22889411,23084401,23236378,23275563,23292512,23443559,23463506,23602568,23658844,23770852,23954414,23956175,23975195,24344204,24396066,24412244,24584437,24711643,24728074,24882805,25011449,25582440,25900982,25940091,26355680,26389662,26508657,26527279,26593974,26638075,27113764,27153538,27565346,27609421,27637333,27693506,27880917,27986371,28611094,29128334,29426014,29513927,29636472,29643511,29656893,30021884,31413325,31694235,31980649,32814053,8654373,9159119,9169421,9242638,9417867,9472029"
"0.28","55802","8446","36","2.70988610940186","649","10220385,11163245,11279102,11546873,11585930,12376551,12411495,12522145,12609980,12615911,12676926,12724401,14657022,14743216,15161933,15488952,15960975,16263121,16374509,16469706,16510448,16620772,16730941,16964240,17101133,17235358,17289999,17361185,18255255,18632619,18850631,19214193,19377461,19470757,19549727,19766566,19953087,20016603,20085707,20133760,20195357,20308539,20332121,20434986,20504901,20508642,20531386,20603015,20972456,21044950,21081503,21888893,22094255,22402981,22441691,22453275,22658674,22863883,22939624,22990118,23349634,23602568,23770852,23954414,23975195,24255178,24315095,24396066,24412244,24728074,24811749,24981860,25036637,25123934,25324306,25959826,25963833,26297806,26472760,26686862,26748699,27472814,27565346,27609421,27626385,27637333,27880917,28515276,29100370,29426014,29568061,29636472,29721183,31980649,32203420,32707033,32761762,7739537,8895581,unassigned1312"
"0.39","49228","8297","115","3.62424295445163","108","10085298,10329441,11279102,11359773,11509230,11585930,11745344,12032298,12192000,12522145,12577067,14523017,14580349,14638676,14697242,15047060,15096576,15161933,15174051,15576338,15989967,15998806,16307923,16923123,16990800,17079684,17274640,17932509,18330356,19168127,19193609,19447967,19688755,19690564,19692572,19953087,20080579,20098423,20368287,20431927,20562864,20618440,20936779,21123453,21314817,21757351,21888893,21965653,22337587,22453919,22466964,22751105,22939624,22939629,23084401,23236378,23444366,23455922,23464991,23623729,24189400,24366813,24550280,24606901,24654937,24976009,25123934,25332235,25402006,25582440,25910212,26344197,26593974,26816005,27086506,27152988,27153538,27193682,27563068,27565346,27637333,27705803,28215707,28533407,28628118,28883622,29053956,29128334,29251827,29426014,29511261,29636472,29643511,29656893,31391242,32761762,8652557,9242638,unassigned3273,unassigned5"
"0","40633","7468","19","2.59229237386888","1055","10790433,10862698,11359773,11546873,11564863,12032305,12665583,14532007,14580349,14638676,15096576,15174051,15207703,15488952,15616580,15989967,16159877,16253997,16307923,16325183,16541103,16620772,16893902,17043677,17148452,17178841,17289999,17353931,17461779,17540176,17932509,18157088,18330356,19167051,19214193,19343720,19470757,19596686,19995937,20186120,20434986,20504901,20508642,20618440,20711169,20811636,21113135,21177249,21182203,21252943,21555454,21575865,21653829,21674799,22094255,22337587,22365833,22407294,22453919,22863883,23022380,23414517,23444366,23464991,23572552,24337577,24412244,24457600,24947832,25027693,25123934,25402006,25582440,25609649,25684205,25752541,25959826,25963833,26355680,26638075,26686862,26748699,27086506,27193682,27229929,27291054,27432908,27505670,27609421,28805820,29656893,29845934,29997244,7739537,8895581,9242638,9472029,9624153,9751720,9852078"
"0","91921","12626","18","2.62681201785569","3080","10608806,11279102,11546873,11564863,11745344,12376572,12522145,12676926,14580349,14697242,14968112,15084259,15096576,15174051,15231747,15324660,15576338,16115810,16230350,16263121,16325183,16620772,16949367,17043677,17289999,17461779,17932509,18000879,18850631,19596235,19615732,19995937,20133760,20186120,20368287,20508642,20531386,20603019,20808282,20921139,21044950,21123453,21177249,21314817,21653829,21674799,21757351,22094255,22453275,22990118,23201271,23443559,23444366,23602572,23623729,23956175,24255178,24412244,24457600,24463511,24811749,25517094,25684205,25702638,25756610,26167880,26514267,26686862,26816005,26972000,27153538,27173435,27563068,27565346,27637333,27684187,27693506,28514442,28805820,29021621,29128334,29251827,29511261,29845934,29867216,29997244,30108113,30194290,31391242,31413325,31617661,31694235,34799561,35016035,8641358,8652557,9115257,9159119,9660939,unassigned1312"
"0.36","91509","12858","69","3.23902336502872","429","10545207,10747088,11279102,11359773,12234937,12614612,14523017,14580349,14638676,15084259,15231748,15383276,16469706,16622419,16713569,16990800,17178841,17255935,17289999,17361185,17620599,17719543,17785442,18723680,18805092,18850631,19293945,19380743,19447967,19622774,19688755,19690564,19692572,19738201,19995937,20098423,20186120,20508642,20603015,20618440,20711169,20930030,21078624,21123453,21642987,21965653,21988832,22094255,22100920,22441691,22446626,22939629,23201271,23349634,23414517,23444366,23463506,23602568,23658844,23986595,24189400,24412244,24510904,24835590,24882805,25027693,25036637,25123934,25502805,25604459,25665578,25959826,26186194,26508657,26638075,26972000,27152988,27173435,27193682,27432908,27563068,27693506,28190768,28215707,28611094,29104064,29467281,29643511,29774127,30021884,31391242,31413325,31548606,31617661,31980649,32707033,32761762,34799561,8657117,9417867"
"0.91","77612","11935","99","2.8982883486912","137","10092678,10545207,10827173,11359773,12032298,12032305,12192000,12234937,12665583,12676926,14638676,14743216,15175163,15207703,15488952,15998806,16159877,16469706,16713569,16730941,16893902,17000644,17148452,17178841,17215244,17274640,17314511,17403899,17461779,17588522,17620599,17716973,17785442,18157088,18654987,18729074,19168127,19293945,19377461,19470757,19692572,19920073,20016603,20098423,20603019,20711169,20930030,21078624,21252943,21382349,21757351,21888893,22337587,22407294,22939624,23022380,23160376,23236378,23349634,23463506,23572552,23623729,23752268,23770852,23986595,24189400,24584437,25123934,25260751,25332235,25582440,25684205,25752541,26186194,26344197,26593974,26687479,26972000,27107012,27505670,27693506,27705803,27880917,28515276,28628118,28805820,29104064,29985131,29997244,30194290,31548606,32203420,32814053,7739537,8654373,90000000,9242638,9624153,9687515,unassigned3273"
"0.53","97003","11739","100","3.09038439861082","269","10329441,10373544,10862698,11745344,11893732,12376572,12453419,14638676,14697242,14743216,15383276,16620772,16713569,16730941,17178841,17255935,17588522,17716973,18029035,18330356,19156129,19369418,19549727,19596235,19622774,19690564,19692572,19920073,20098423,20186120,20332121,20467437,20531386,20562864,20808282,20811636,21044950,21177249,21199919,21252943,21575865,21965653,22337587,22407294,22441691,22466964,23084401,23201271,23349634,23414517,23443559,23455922,23455924,23602568,23956175,23975195,24344204,24463511,24510904,24711643,25332235,25402006,25517094,25582440,25609649,25670202,25756610,26186194,26344197,26382858,26472760,26527279,26593974,26655834,26816005,27113764,27229929,28533407,28977666,29053956,29104064,29251827,29467281,29568061,29911972,29985131,30108113,30824926,31413325,31694235,31980649,32203420,32707033,32814053,7739537,8895581,90000000,9115257,9624153,9751720"
"0.22","83398","11637","50","2.77159689392707","596","10092678,10329441,11546873,11940657,12376551,12411495,12453419,12522145,12577067,12609980,12614612,14523017,14636569,14697242,15231747,15324660,15576338,16159877,16263121,16622419,16730941,16893902,17079684,17215244,17235358,17274640,17461779,18765789,19167051,19214193,19293945,19343720,19369418,19447967,19549727,19692572,20080579,20085707,20098423,20399188,20431927,20467437,20921139,21145461,21163940,21252943,21642987,22466964,22939629,23084401,23091066,23236378,23455924,23464991,23602568,23770852,23956175,24189400,24396066,24457600,24463511,24510904,24550280,24584437,24658140,24947832,24981860,25123934,25260751,25402006,25502805,25517094,25670202,25900982,25910212,26186194,26472760,26593974,27153538,27173435,27626385,28628118,29467281,29568061,29721183,29985131,31413325,31548606,31617661,32203420,32761762,32814053,34316702,34799561,8652557,8654373,8657117,9159119,9624153,9660939"
"0.43","96437","12535","41","2.96203989252502","891","10092678,10329441,10747088,10790433,10852826,11546873,11940657,12234937,12577067,12614612,14523017,15096576,15161933,15207703,15576338,15960975,15998806,16115810,16159877,16253997,16325183,16374509,16484223,16582099,16949367,17000644,17079684,17361185,17620599,18000879,18599441,18805092,19447967,19597476,19615732,19688755,19692572,19738201,20016603,20431927,20504901,21123453,21314817,21382349,21642987,21757351,22337587,22365833,22402981,22446626,22453275,22558309,22658674,23275563,23455922,23463506,23602568,23752268,23975195,24337577,24366813,24396066,24711643,24835590,24882805,24976009,25027693,25332235,25402006,25502805,25665578,25752541,25900982,25940091,25959826,25963833,26297806,26355680,26472760,26841866,27107012,27173435,27637333,27986371,28514442,28533407,28805820,28977666,29426014,29467281,30194290,30824926,32203420,32707033,34316702,90000000,9417867,9452425,9751720,unassigned5"
"0.88","62376","9446","97","3.16030508775246","182","10790433,10852826,11359773,11546873,11839770,12032298,12411495,12522145,14523017,14532007,14697242,15084259,15310755,15324660,15983046,15989967,16115810,16307923,16469706,17000644,17043677,17148452,17178841,17426036,17461779,17540176,17716973,18255255,18599441,19168127,19343720,19377461,19470757,19920073,19953087,20098423,20332121,20434986,20504901,20531386,20603015,21081503,21163940,21252943,21575865,21642987,21757351,22119785,22365833,22441691,22453919,22939629,23084401,23572552,23602572,23658844,23752268,23954414,24337577,24412244,24510904,24606901,24654937,24882805,24976009,25260751,25324306,25402006,25517094,25609649,26167880,26508657,26514267,26638075,27086506,27153538,27193682,27291054,27637333,27684187,28190768,28628118,28977470,29053956,29507755,29867216,29985131,30021884,31413325,31617661,32203420,32707033,34316702,7739537,8641358,8652557,9115257,9751720,9852078,unassigned3314"
"0.88","61687","10319","74","3.23071571617957","256","10827173,10852826,11546873,12032305,12192000,12522145,12668731,14523017,14580349,14657022,15488952,15960975,15983046,15989967,16230350,16263121,16273093,16679322,17101133,17141982,17174955,17314511,17361185,17403899,17620599,17785442,18729074,18850631,19156129,19168127,19369418,19380743,19470757,19549727,19738201,20098423,20399188,20467437,20508642,20531386,20562864,20614026,20711169,20936779,20972456,21044950,21123453,21525244,21555454,21674799,21888893,21988832,22100920,22195966,22441691,22453919,22889411,22939629,22990118,23201271,23275563,23414517,23443559,23464991,24189400,24550280,24584437,24658140,24947832,24981860,25702638,25752541,25756610,25940091,25959826,26167880,26472760,26514267,26593974,27107012,27173435,27432908,27505670,28190768,28420882,28515276,28611094,29021621,29100370,29511261,29774127,30021884,31617661,31980649,32707033,32960270,33436498,9242638,9417867,9624153"
"0.09","56476","8034","43","2.73293409229425","550","10882111,11279102,11546873,11564863,12192000,12234937,12411495,12522145,12668731,14636569,14743216,15047060,15084259,15190072,15310755,15960975,16253997,16263121,16325183,16469706,16510448,16679322,17043677,17101133,17178841,17215244,17274640,17426036,17620599,17785442,18000879,18729074,18850631,19168127,19596235,19622774,19692572,19738201,20016603,20098423,20186120,20332121,20618440,20711169,21081503,21145461,21199919,21555454,21575865,22094255,22119785,22863883,23201271,23414517,23623729,23770852,24255178,24315095,24584437,24654937,24811749,24947832,25027693,25123934,25260751,25402006,25502805,26297806,26344197,26508657,26514267,26593974,26655834,27153538,27291054,27505670,27626385,28215707,28883622,29021621,29568061,29636472,29656893,29774127,29845934,29867216,29997244,30824926,30833792,31391242,31413325,33436498,34316702,8652557,90000000,9452425,9472029,9624153,9852078,unassigned1312"
"0","48648","8855","23","2.48371855859439","1046","10220385,10790433,10852826,11359773,11564863,11839770,11893732,12192000,12242293,12376572,12453419,12609980,12676926,14580349,14636569,14743216,15175163,15190072,15231747,15488952,15983046,16159877,16374509,16469706,16679322,16730941,17043677,17079684,17178841,17474147,17620599,17716973,17719543,17785442,18000879,18729074,18765789,19380743,19596235,19690564,19953087,20016603,20085707,20186120,20434986,20811636,20959446,21081503,21163940,21255825,21525244,21642987,22100920,22119785,22337587,22365833,22407294,22441691,22446626,22939624,23201271,23443559,23444366,23463506,23464991,23623729,23956175,24366813,24396066,24412244,24606901,24658140,24882805,24981860,25123934,25324306,25604459,25609649,25702638,25900982,25940091,26297806,26344197,26472760,26593974,27505670,27545878,27565346,27637333,28515276,29053956,29467281,29636472,30021884,30824926,30833792,32203420,7739537,8652557,9417867"
